Job name ; Cluster 0 ; Cluster 1 ; Cluster 2 ; Cluster 3 ; Cluster 4 ; Cluster 5 ; Cluster 6 ; Cluster 7
Job308 ; 3.499984741e-003 ; 0. ; 1.149999499e-002 ; 9.500008821e-003 ; 0. ; 5.499994755e-003 ; 0. ; 0.
Job86 ; 3.749990463e-003 ; 0. ; 1.175000072e-002 ; 9.750014544e-003 ; 0. ; 5.750000477e-003 ; 0. ; 0.
Job90 ; 3.999984264e-003 ; 0. ; 9.999996424e-003 ; 1.000000834e-002 ; 0. ; 5.999994278e-003 ; 0. ; 7.450580597e-009
Job88 ; 4.74998951e-003 ; 0. ; 4.750001431e-003 ; 1.075001359e-002 ; 0. ; 6.749999523e-003 ; 0. ; 9.375140071e-004
Job89 ; 5.499988794e-003 ; 0. ; 0. ; 1.150001287e-002 ; 0. ; 7.499998808e-003 ; 0. ; 1.875013113e-003
Job87 ; 5.999988317e-003 ; 0. ; 0. ; 1.20000124e-002 ; 0. ; 7.999998331e-003 ; 0. ; 2.500012517e-003
Job91 ; 6.499987841e-003 ; 0. ; 0. ; 1.250001192e-002 ; 0. ; 8.499997854e-003 ; 0. ; 3.125011921e-003
Job214 ; 6.749981642e-003 ; 0. ; 0. ; 1.275000572e-002 ; 0. ; 8.749991655e-003 ; 0. ; 3.437504172e-003
Job309 ; 6.999987364e-003 ; 0. ; 0. ; 1.100001335e-002 ; 0. ; 8.999997377e-003 ; 0. ; 3.750011325e-003
Job216 ; 7.249981165e-003 ; 0. ; 0. ; 9.25000906e-003 ; 0. ; 9.249991179e-003 ; 0. ; 4.062503576e-003
Job311 ; 7.499986887e-003 ; 0. ; 0. ; 7.500016689e-003 ; 0. ; 9.499996901e-003 ; 0. ; 4.375010729e-003
Job217 ; 8.249980211e-003 ; 2.499818802e-004 ; 0. ; 2.250009775e-003 ; 0. ; 1.024999022e-002 ; 0. ; 5.312502384e-003
Job215 ; 8.499985933e-003 ; 4.999876022e-004 ; 0. ; 5.000114441e-004 ; 0. ; 1.049999595e-002 ; 0. ; 5.625009537e-003
Job310 ; 8.749979734e-003 ; 7.499814034e-004 ; 0. ; 0. ; 0. ; 1.074998975e-002 ; 0. ; 5.937501788e-003
Job312 ; 9.249979258e-003 ; 1.249980927e-003 ; 0. ; 0. ; 0. ; 1.124998927e-002 ; 0. ; 6.562501192e-003
Job218 ; 9.999984503e-003 ; 1.999986172e-003 ; 0. ; 0. ; 0. ; 1.199999452e-002 ; 0. ; 7.500007749e-003
Job313 ; 1.02499783e-002 ; 2.249979973e-003 ; 0. ; 0. ; 0. ; 1.224998832e-002 ; 0. ; 7.8125e-003
Job314 ; 1.099998355e-002 ; 2.999985218e-003 ; 0. ; 0. ; 0. ; 1.299999356e-002 ; 0. ; 8.750006557e-003
Job152 ; 1.124997735e-002 ; 3.249979019e-003 ; 0. ; 0. ; 0. ; 1.324998736e-002 ; 0. ; 9.062498808e-003
Job153 ; 1.174997687e-002 ; 3.749978542e-003 ; 0. ; 0. ; 0. ; 9.749984741e-003 ; 0. ; 9.687498212e-003
Job92 ; 1.249998212e-002 ; 4.499983788e-003 ; 0. ; 0. ; 0. ; 4.499995708e-003 ; 0. ; 1.062500477e-002
Job154 ; 1.074997783e-002 ; 4.749977589e-003 ; 0. ; 0. ; 0. ; 4.74998951e-003 ; 0. ; 1.093749702e-002
Job96 ; 1.124997735e-002 ; 5.249977112e-003 ; 0. ; 0. ; 0. ; 1.249992847e-003 ; 0. ; 1.156249642e-002
Job94 ; 5.999982357e-003 ; 5.999982357e-003 ; 0. ; 0. ; 0. ; 1.999998093e-003 ; 0. ; 1.250000298e-002
Job95 ; 7.499814034e-004 ; 6.749975681e-003 ; 0. ; 0. ; 0. ; 2.749991417e-003 ; 7.499933243e-004 ; 1.343749464e-002
Job93 ; 0. ; 7.249975204e-003 ; 0. ; 0. ; 0. ; 3.24999094e-003 ; 1.249992847e-003 ; 1.406249404e-002
Job97 ; 0. ; 7.749974728e-003 ; 0. ; 0. ; 0. ; 3.749990463e-003 ; 1.749992371e-003 ; 1.468749344e-002
Job219 ; 0. ; 7.99998045e-003 ; 0. ; 0. ; 0. ; 3.999996185e-003 ; 1.999998093e-003 ; 1.50000006e-002
Job315 ; 0. ; 8.249974251e-003 ; 2.499938011e-004 ; 0. ; 0. ; 4.249989986e-003 ; 2.249991894e-003 ; 1.281249523e-002
Job221 ; 0. ; 8.499979973e-003 ; 4.999995232e-004 ; 0. ; 0. ; 4.499995708e-003 ; 2.499997616e-003 ; 1.062500477e-002
Job222 ; 0. ; 8.749973774e-003 ; 7.499933243e-004 ; 0. ; 0. ; 4.74998951e-003 ; 2.749991417e-003 ; 8.437499404e-003
Job220 ; 0. ; 8.999979496e-003 ; 9.999990463e-004 ; 0. ; 0. ; 4.999995232e-003 ; 2.999997139e-003 ; 6.250008941e-003
Job317 ; 0. ; 9.249973297e-003 ; 1.249992847e-003 ; 0. ; 0. ; 5.249989033e-003 ; 3.24999094e-003 ; 4.062503576e-003
Job316 ; 0. ; 9.999978542e-003 ; 1.999998093e-003 ; 0. ; 0. ; 5.999994278e-003 ; 3.999996185e-003 ; 0.
Job318 ; 0. ; 1.049997807e-002 ; 2.499997616e-003 ; 0. ; 0. ; 6.499993801e-003 ; 4.499995708e-003 ; 0.
Job223 ; 0. ; 1.124997139e-002 ; 3.24999094e-003 ; 0. ; 0. ; 7.249987125e-003 ; 5.249989033e-003 ; 0.
Job319 ; 0. ; 1.149997711e-002 ; 3.499996662e-003 ; 0. ; 0. ; 7.499992847e-003 ; 5.499994755e-003 ; 0.
Job320 ; 0. ; 1.224997044e-002 ; 4.249989986e-003 ; 0. ; 2.499938011e-004 ; 8.249986172e-003 ; 6.249988079e-003 ; 0.
Job98 ; 0. ; 1.249997616e-002 ; 4.499995708e-003 ; 0. ; 4.999995232e-004 ; 8.499991894e-003 ; 6.499993801e-003 ; 0.
Job102 ; 0. ; 1.074997187e-002 ; 4.74998951e-003 ; 0. ; 7.499933243e-004 ; 8.749985695e-003 ; 6.749987602e-003 ; 0.
Job100 ; 0. ; 5.499982834e-003 ; 5.499994755e-003 ; 0. ; 1.499998569e-003 ; 9.49999094e-003 ; 7.499992847e-003 ; 0.
Job101 ; 0. ; 2.499818802e-004 ; 6.249988079e-003 ; 0. ; 2.249991894e-003 ; 1.024998426e-002 ; 8.249986172e-003 ; 0.
Job99 ; 0. ; 0. ; 6.749987602e-003 ; 0. ; 2.749991417e-003 ; 1.074998379e-002 ; 8.749985695e-003 ; 0.
Job103 ; 0. ; 0. ; 7.249987125e-003 ; 0. ; 3.24999094e-003 ; 1.124998331e-002 ; 9.249985218e-003 ; 0.
Job224 ; 0. ; 0. ; 7.499992847e-003 ; 0. ; 3.499996662e-003 ; 1.149998903e-002 ; 9.49999094e-003 ; 0.
Job155 ; 0. ; 0. ; 7.749986649e-003 ; 0. ; 3.749990463e-003 ; 9.749984741e-003 ; 9.749984741e-003 ; 0.
Job321 ; 2.499818802e-004 ; 0. ; 8.249986172e-003 ; 0. ; 4.249989986e-003 ; 6.249988079e-003 ; 1.024998426e-002 ; 0.
Job226 ; 4.999876022e-004 ; 0. ; 8.499991894e-003 ; 0. ; 4.499995708e-003 ; 6.499993801e-003 ; 8.499991894e-003 ; 0.
Job156 ; 7.499814034e-004 ; 0. ; 8.749985695e-003 ; 0. ; 4.74998951e-003 ; 4.74998951e-003 ; 8.749985695e-003 ; 0.
Job323 ; 1.499986649e-003 ; 0. ; 9.49999094e-003 ; 0. ; 5.499994755e-003 ; 0. ; 9.49999094e-003 ; 0.
Job227 ; 2.249979973e-003 ; 0. ; 1.024998426e-002 ; 0. ; 6.249988079e-003 ; 2.499938011e-004 ; 4.249989986e-003 ; 0.
Job225 ; 2.499985695e-003 ; 0. ; 1.049998999e-002 ; 0. ; 6.499993801e-003 ; 0. ; 4.499995708e-003 ; 0.
Job322 ; 2.749979496e-003 ; 0. ; 1.074998379e-002 ; 0. ; 6.749987602e-003 ; 0. ; 4.74998951e-003 ; 0.
Job157 ; 3.249979019e-003 ; 0. ; 1.124998331e-002 ; 0. ; 7.249987125e-003 ; 0. ; 1.249992847e-003 ; 0.
Job324 ; 3.749978542e-003 ; 0. ; 1.174998283e-002 ; 0. ; 7.749986649e-003 ; 0. ; 1.749992371e-003 ; 0.
Job228 ; 4.499983788e-003 ; 0. ; 1.249998808e-002 ; 0. ; 8.499991894e-003 ; 0. ; 0. ; 0.
Job325 ; 4.749977589e-003 ; 0. ; 1.274998188e-002 ; 0. ; 8.749985695e-003 ; 0. ; 0. ; 0.
Job326 ; 5.499982834e-003 ; 0. ; 1.349998713e-002 ; 0. ; 9.49999094e-003 ; 0. ; 0. ; 0.
Job104 ; 5.749976635e-003 ; 0. ; 1.374998093e-002 ; 0. ; 9.749984741e-003 ; 0. ; 0. ; 0.
Job108 ; 5.999970436e-003 ; 0. ; 1.199997663e-002 ; 0. ; 9.999978542e-003 ; 0. ; 0. ; 0.
Job106 ; 6.749975681e-003 ; 0. ; 6.749987602e-003 ; 7.500052452e-004 ; 1.074998379e-002 ; 0. ; 0. ; 0.
Job107 ; 7.499980927e-003 ; 0. ; 1.499998569e-003 ; 1.50001049e-003 ; 1.149998903e-002 ; 0. ; 0. ; 0.
Job105 ; 7.999968529e-003 ; 0. ; 0. ; 1.999998093e-003 ; 1.199997663e-002 ; 0. ; 0. ; 0.
Job109 ; 8.499979973e-003 ; 4.999876022e-004 ; 0. ; 2.500009537e-003 ; 1.249998808e-002 ; 0. ; 0. ; 0.
Job229 ; 8.749973774e-003 ; 7.499814034e-004 ; 0. ; 2.750003338e-003 ; 1.274998188e-002 ; 0. ; 0. ; 0.
Job327 ; 8.999967575e-003 ; 9.999752045e-004 ; 0. ; 2.999997139e-003 ; 1.099997759e-002 ; 0. ; 0. ; 0.
Job231 ; 9.249973297e-003 ; 1.249980927e-003 ; 0. ; 3.250002861e-003 ; 9.249985218e-003 ; 0. ; 0. ; 0.
Job232 ; 9.499979019e-003 ; 1.499986649e-003 ; 0. ; 3.500008583e-003 ; 7.499992847e-003 ; 0. ; 0. ; 0.
Job230 ; 9.74997282e-003 ; 1.74998045e-003 ; 0. ; 3.750002384e-003 ; 5.749988556e-003 ; 0. ; 0. ; 0.
Job329 ; 9.999966621e-003 ; 1.999974251e-003 ; 0. ; 3.999996185e-003 ; 3.999984264e-003 ; 0. ; 0. ; 0.
Job328 ; 1.074997187e-002 ; 2.749979496e-003 ; 0. ; 4.750001431e-003 ; 0. ; 0. ; 0. ; 0.
Job330 ; 1.124997139e-002 ; 3.249979019e-003 ; 0. ; 5.250000954e-003 ; 0. ; 0. ; 0. ; 0.
Job233 ; 1.199996471e-002 ; 3.999972343e-003 ; 0. ; 5.999994278e-003 ; 0. ; 0. ; 0. ; 0.
Job331 ; 1.224997044e-002 ; 4.249978065e-003 ; 0. ; 6.25e-003 ; 0. ; 2.499938011e-004 ; 0. ; 0.
Job110 ; 1.299996376e-002 ; 4.99997139e-003 ; 0. ; 6.999993324e-003 ; 0. ; 9.999871254e-004 ; 0. ; 0.
Job332 ; 1.124997139e-002 ; 5.249977112e-003 ; 0. ; 7.249999046e-003 ; 0. ; 1.249992847e-003 ; 0. ; 0.
Job114 ; 1.149997711e-002 ; 5.499982834e-003 ; 0. ; 7.500004768e-003 ; 0. ; 1.499998569e-003 ; 0. ; 0.
Job112 ; 6.249976158e-003 ; 6.249976158e-003 ; 0. ; 8.249998093e-003 ; 0. ; 2.249991894e-003 ; 0. ; 0.
Job113 ; 9.999752045e-004 ; 6.999969482e-003 ; 0. ; 8.999991417e-003 ; 0. ; 2.999985218e-003 ; 0. ; 0.
Job111 ; 0. ; 7.499980927e-003 ; 0. ; 9.500002861e-003 ; 0. ; 3.499996662e-003 ; 0. ; 0.
Job115 ; 0. ; 7.999968529e-003 ; 0. ; 9.999990463e-003 ; 0. ; 3.999984264e-003 ; 0. ; 0.
Job158 ; 0. ; 8.249974251e-003 ; 2.499938011e-004 ; 1.024999619e-002 ; 0. ; 4.249989986e-003 ; 2.499938011e-004 ; 3.125071526e-004
Job159 ; 0. ; 8.749985695e-003 ; 7.500052452e-004 ; 6.750011444e-003 ; 0. ; 4.750001431e-003 ; 7.500052452e-004 ; 9.375214577e-004
Job160 ; 0. ; 9.499979019e-003 ; 1.499998569e-003 ; 1.50001049e-003 ; 0. ; 5.499994755e-003 ; 1.499998569e-003 ; 1.875013113e-003
Job234 ; 0. ; 9.999990463e-003 ; 2.000010014e-003 ; 0. ; 0. ; 6.000006199e-003 ; 2.000010014e-003 ; 2.500027418e-003
Job333 ; 0. ; 8.249974251e-003 ; 2.249991894e-003 ; 0. ; 0. ; 6.249988079e-003 ; 2.249991894e-003 ; 2.812504768e-003
Job236 ; 0. ; 6.49998188e-003 ; 2.499997616e-003 ; 0. ; 0. ; 6.499993801e-003 ; 2.499997616e-003 ; 3.125011921e-003
Job335 ; 0. ; 4.74998951e-003 ; 2.750003338e-003 ; 0. ; 0. ; 6.749999523e-003 ; 2.750003338e-003 ; 3.437519073e-003
Job237 ; 0. ; 0. ; 3.499996662e-003 ; 0. ; 0. ; 7.499992847e-003 ; 3.499996662e-003 ; 4.375010729e-003
Job235 ; 0. ; 0. ; 3.750002384e-003 ; 0. ; 0. ; 7.749998569e-003 ; 3.750002384e-003 ; 4.687517881e-003
Job334 ; 0. ; 0. ; 4.000008106e-003 ; 2.384185791e-008 ; 0. ; 8.000004292e-003 ; 4.000008106e-003 ; 5.000025034e-003
Job336 ; 0. ; 0. ; 4.499995708e-003 ; 5.000114441e-004 ; 0. ; 8.499991894e-003 ; 4.499995708e-003 ; 5.625009537e-003
Job116 ; 0. ; 0. ; 5.249989033e-003 ; 1.250004768e-003 ; 0. ; 9.249985218e-003 ; 5.249989033e-003 ; 6.562501192e-003
Job238 ; 0. ; 0. ; 5.499994755e-003 ; 1.50001049e-003 ; 0. ; 7.499992847e-003 ; 5.499994755e-003 ; 6.875008345e-003
Job337 ; 0. ; 0. ; 5.750000477e-003 ; 1.750016212e-003 ; 0. ; 7.749998569e-003 ; 5.750000477e-003 ; 7.187515497e-003
Job120 ; 0. ; 0. ; 6.499993801e-003 ; 2.500009537e-003 ; 0. ; 8.499991894e-003 ; 6.499993801e-003 ; 8.125007153e-003
Job118 ; 0. ; 0. ; 7.249987125e-003 ; 3.250002861e-003 ; 0. ; 3.24999094e-003 ; 7.249987125e-003 ; 9.062498808e-003
Job119 ; 0. ; 0. ; 7.99998045e-003 ; 3.999996185e-003 ; 0. ; 0. ; 7.99998045e-003 ; 9.999990463e-003
Job117 ; 4.999876022e-004 ; 0. ; 8.499991894e-003 ; 4.500007629e-003 ; 0. ; 0. ; 8.499991894e-003 ; 1.062500477e-002
Job338 ; 9.999752045e-004 ; 0. ; 8.999979496e-003 ; 4.999995232e-003 ; 0. ; 0. ; 8.999979496e-003 ; 1.124998927e-002
Job121 ; 1.249980927e-003 ; 0. ; 9.249985218e-003 ; 5.250000954e-003 ; 0. ; 0. ; 9.249985218e-003 ; 1.156249642e-002
Job239 ; 1.499986649e-003 ; 0. ; 9.49999094e-003 ; 5.500006676e-003 ; 0. ; 0. ; 9.49999094e-003 ; 1.187500358e-002
Job339 ; 1.749992371e-003 ; 0. ; 9.749996662e-003 ; 5.750012398e-003 ; 0. ; 0. ; 9.749996662e-003 ; 9.687513113e-003
Job241 ; 1.999998093e-003 ; 0. ; 8.000004292e-003 ; 6.00001812e-003 ; 0. ; 0. ; 1.000000238e-002 ; 1.000002027e-002
Job161 ; 2.249991894e-003 ; 0. ; 8.249998093e-003 ; 6.250011921e-003 ; 0. ; 0. ; 1.024999619e-002 ; 7.812514901e-003
Job242 ; 2.749979496e-003 ; 0. ; 8.749985695e-003 ; 6.749999523e-003 ; 0. ; 0. ; 6.749987602e-003 ; 8.437499404e-003
Job240 ; 2.999985218e-003 ; 0. ; 8.999991417e-003 ; 7.000005245e-003 ; 0. ; 0. ; 6.999993324e-003 ; 6.250008941e-003
Job341 ; 3.249979019e-003 ; 0. ; 9.249985218e-003 ; 7.249999046e-003 ; 0. ; 0. ; 7.249987125e-003 ; 4.062503576e-003
Job340 ; 3.999972343e-003 ; 0. ; 3.999984264e-003 ; 7.999992371e-003 ; 0. ; 0. ; 7.99998045e-003 ; 4.999995232e-003
Job122 ; 4.499983788e-003 ; 0. ; 4.999995232e-004 ; 8.500003815e-003 ; 0. ; 0. ; 8.499991894e-003 ; 5.625009537e-003
Job162 ; 4.74998951e-003 ; 0. ; 7.500052452e-004 ; 6.750011444e-003 ; 0. ; 0. ; 8.749997616e-003 ; 5.937516689e-003
Job342 ; 5.499982834e-003 ; 0. ; 1.499998569e-003 ; 7.500004768e-003 ; 0. ; 0. ; 3.499996662e-003 ; 6.875008345e-003
Job126 ; 6.249976158e-003 ; 0. ; 0. ; 8.249998093e-003 ; 0. ; 0. ; 4.249989986e-003 ; 7.8125e-003
Job124 ; 6.999981403e-003 ; 0. ; 0. ; 3.00000906e-003 ; 0. ; 0. ; 4.999995232e-003 ; 8.750006557e-003
Job125 ; 7.749974728e-003 ; 0. ; 0. ; 0. ; 0. ; 0. ; 5.749988556e-003 ; 9.687498212e-003
Job123 ; 8.249974251e-003 ; 0. ; 0. ; 0. ; 2.499938011e-004 ; 0. ; 6.249988079e-003 ; 1.031249762e-002
Job243 ; 8.749973774e-003 ; 0. ; 0. ; 0. ; 7.499933243e-004 ; 0. ; 6.749987602e-003 ; 1.093749702e-002
Job163 ; 8.999979496e-003 ; 0. ; 0. ; 0. ; 9.999990463e-004 ; 0. ; 6.999993324e-003 ; 8.750006557e-003
Job343 ; 9.499979019e-003 ; 0. ; 0. ; 0. ; 1.499998569e-003 ; 0. ; 3.499996662e-003 ; 9.37500596e-003
Job344 ; 1.024998426e-002 ; 0. ; 0. ; 0. ; 2.250003815e-003 ; 0. ; 4.250001907e-003 ; 1.031251252e-002
Job127 ; 1.049997807e-002 ; 0. ; 0. ; 0. ; 2.499997616e-003 ; 0. ; 4.499995708e-003 ; 1.062500477e-002
Job244 ; 1.074998379e-002 ; 0. ; 0. ; 0. ; 2.750003338e-003 ; 0. ; 4.750001431e-003 ; 1.093751192e-002
Job128 ; 8.999991417e-003 ; 0. ; 0. ; 0. ; 3.00000906e-003 ; 0. ; 5.000007153e-003 ; 1.125001907e-002
Job246 ; 9.249985218e-003 ; 0. ; 0. ; 0. ; 3.250002861e-003 ; 0. ; 5.250000954e-003 ; 9.062513709e-003
Job247 ; 7.499969006e-003 ; 0. ; 0. ; 0. ; 3.499984741e-003 ; 0. ; 5.499982834e-003 ; 9.374991059e-003
Job245 ; 5.749976635e-003 ; 0. ; 0. ; 0. ; 3.749990463e-003 ; 0. ; 5.749988556e-003 ; 9.687498212e-003
Job132 ; 3.999984264e-003 ; 0. ; 0. ; 0. ; 3.999996185e-003 ; 0. ; 5.999994278e-003 ; 1.000000536e-002
Job130 ; 4.74998951e-003 ; 0. ; 0. ; 0. ; 4.750001431e-003 ; 7.500052452e-004 ; 6.749999523e-003 ; 3.437519073e-003
Job131 ; 5.499982834e-003 ; 0. ; 0. ; 0. ; 5.499994755e-003 ; 1.499998569e-003 ; 7.499992847e-003 ; 0.
Job129 ; 5.999982357e-003 ; 0. ; 0. ; 0. ; 5.999994278e-003 ; 1.999998093e-003 ; 7.999992371e-003 ; 0.
Job248 ; 6.49998188e-003 ; 0. ; 0. ; 0. ; 6.499993801e-003 ; 2.499997616e-003 ; 8.499991894e-003 ; 0.
Job133 ; 4.74998951e-003 ; 0. ; 0. ; 0. ; 6.749999523e-003 ; 2.750003338e-003 ; 8.749997616e-003 ; 0.
